endTime,artistName,trackName,msPlayed
2024-01-31 13:09,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),800
2024-01-31 13:09,DVBBS,Losing Sleep,23466
2024-01-31 13:09,Lil Uzi Vert,Myron,10270
2024-01-31 13:12,Lil Yachty,66,153474
2024-01-31 13:16,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217466
2024-01-31 13:16,Zac Efron,Gotta Go My Own Way,2370
2024-01-31 13:16,Fetty Wap,Trap Queen,7418
2024-01-31 13:16,Gunna,mop (feat. Young Thug),3610
2024-01-31 13:20,Lord Huron,The Night We Met,28806
2024-01-31 13:20,Magic System,Magic in the Air (feat. Ahmed Chawki),233693
2024-01-31 13:21,J. Cole,Work Out,50930
2024-01-31 13:25,Calvin Harris,Summer,222533
2024-01-31 13:30,Drake,Passionfruit,298940
2024-01-31 14:06,Lord Huron,The Night We Met,298
2024-01-31 14:06,J. Cole,Work Out,191
2024-01-31 14:06,Calvin Harris,Summer,191
2024-01-31 14:06,Drake,Passionfruit,170
2024-01-31 14:06,Ghost,Mary On A Cross,116605
2024-01-31 14:14,Magic System,Magic in the Air (feat. Ahmed Chawki),191
2024-01-31 14:14,Gunna,mop (feat. Young Thug),1024
2024-01-31 14:15,Oasis,Wonderwall,405
2024-01-31 14:15,Empire Of The Sun,Old Flavours,511
2024-01-31 14:15,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),490
2024-01-31 14:15,Mark Ronson,Record Collection,448
2024-01-31 14:15,Zac Efron,Gotta Go My Own Way,234
2024-01-31 14:15,Polo G,Be Something,511
2024-01-31 14:15,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),426
2024-01-31 14:15,Fetty Wap,Trap Queen,362
2024-01-31 14:15,Lord Huron,The Night We Met,448
2024-01-31 14:15,Lil Yachty,66,490
2024-01-31 14:15,Magic System,Magic in the Air (feat. Ahmed Chawki),213
2024-01-31 14:15,Magic System,Magic in the Air (feat. Ahmed Chawki),554
2024-01-31 14:15,DVBBS,Losing Sleep,448
2024-01-31 14:15,Lil Uzi Vert,Myron,405
2024-01-31 14:15,Gunna,mop (feat. Young Thug),191
2024-01-31 14:18,Mark Ronson,Record Collection,229773
2024-01-31 14:24,Lil Yachty,66,246700
2024-01-31 14:30,Lil Uzi Vert,F.F.,71838
2024-01-31 17:27,Danheim,Hel,211960
2024-01-31 17:35,Danheim,Berserkir,890
2024-01-31 17:37,Danheim,Runar,152880
2024-02-01 01:19,Danheim,Runar,9940
2024-02-01 01:24,Danheim,Grima,329896
2024-02-01 01:28,Danheim,Hel,249687
2024-02-01 01:33,Danheim,Hel,34775
2024-02-01 01:40,Danheim,Grima,378246
2024-02-01 01:50,Danheim,Hel,32237
2024-02-01 07:13,Danheim,Grima,142442
2024-02-02 04:06,21 Savage,redrum,483668
2024-02-02 16:34,America,A Horse with No Name,120653
2024-02-02 16:35,Bon Iver,Holocene,3008
2024-02-02 16:35,Tame Impala,The Less I Know The Better,13546
2024-02-02 16:35,Emmit Fenn,The Chase,12160
2024-02-02 16:35,M83,Reunion,3114
2024-02-02 16:35,21 Savage,redrum,20138
2024-02-02 16:48,Danheim,Grima,279783
2024-02-02 16:52,Young the Giant,Cough Syrup,249520
2024-02-02 17:23,Danheim,Hel,505745
2024-02-02 17:42,Danheim,Blodfest,580
2024-02-03 03:46,Danheim,Hel,246450
2024-02-03 03:46,Lorde,Team,394
2024-02-03 03:46,Lorde,Team,7383
2024-02-03 03:49,Danheim,Grima,174846
2024-02-03 03:53,Danheim,Hel,248105
2024-02-03 03:56,Emmit Fenn,The Chase,186131
2024-02-03 03:58,America,A Horse with No Name,84729
2024-02-03 05:11,Mario,Just a Friend 2002 - Radio Edit,938
2024-02-03 05:11,Trippie Redd,How You Feel,661
2024-02-03 05:11,Travis Scott,MELTDOWN (feat. Drake),1471
2024-02-03 05:11,Giveon,Heartbreak Anniversary,149
2024-02-03 05:11,John Legend,All of Me,703
2024-02-03 05:11,Juice WRLD,Wishing Well,1215
2024-02-03 05:11,America,A Horse with No Name,2069
2024-02-03 05:11,Gorillaz,On Melancholy Hill,1365
2024-02-03 05:11,Phil Collins,Look Through My Eyes,618
2024-02-03 05:11,Macklemore,MANIAC (feat. Windser),5311
2024-02-03 05:16,Playboi Carti,Shoota (feat. Lil Uzi Vert),303069
2024-02-03 05:16,Phil Collins,One More Night - 2016 Remaster,388
2024-02-03 05:19,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2024-02-03 05:22,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2024-02-03 05:24,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2024-02-03 05:26,Playboi Carti,Shoota (feat. Lil Uzi Vert),90017
2024-02-03 07:18,Playboi Carti,Shoota (feat. Lil Uzi Vert),152227
2024-02-03 07:21,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2024-02-03 07:23,Playboi Carti,Shoota (feat. Lil Uzi Vert),139863
2024-02-03 10:30,Playboi Carti,Shoota (feat. Lil Uzi Vert),154740
2024-02-03 10:33,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2024-02-03 10:39,Playboi Carti,Shoota (feat. Lil Uzi Vert),156910
2024-02-03 10:42,Emmit Fenn,The Chase,2050
2024-02-03 10:42,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2024-02-03 10:42,Playboi Carti,Shoota (feat. Lil Uzi Vert),14442
2024-02-03 10:42,Lorde,Team,2460
2024-02-03 10:47,Young the Giant,Cough Syrup,2710
2024-02-03 10:47,Lil Uzi Vert,Silly Watch,2620
2024-02-03 10:47,Bon Iver,Holocene,2650
2024-02-03 10:47,21 Savage,redrum,261290
2024-02-03 10:49,Lil Uzi Vert,Lo Mein,1440
2024-02-03 10:49,R. City,Locked Away (feat. Adam Levine),510
2024-02-03 10:49,James Blunt,You're Beautiful,1060
2024-02-03 10:49,Third Eye Blind,Jumper - 1998 Edit,11880
2024-02-03 10:49,XXXTENTACION,Fuck Love,130190
2024-02-03 10:49,Jax Jones,Yeah Yeah Yeah - Radio Edit,110
2024-02-03 10:49,Macklemore,MANIAC (feat. Windser),770
2024-02-03 10:53,Lionel Richie,Hello,2050
2024-02-03 10:53,A-Trak,Push (feat. Andrew Wyatt),213511
2024-02-03 10:53,Kanye West,Stronger,16198
2024-02-03 10:57,Ghost,Mary On A Cross,244804
2024-02-03 11:01,Baby Keem,scars,227255
2024-02-03 11:04,Saint Motel,Move,720
2024-02-03 11:04,Lil Baby,Same Thing,750
2024-02-03 11:04,Taylor Swift,You Belong With Me (Taylor’s Version),1970
2024-02-03 11:04,The Chainsmokers,Takeaway,1510
2024-02-03 11:04,Lil Baby,Grace (feat. 42 Dugg),173510
2024-02-03 11:04,Himesh Reshammiya,Hookah Bar,2640
2024-02-03 11:04,Lil Yachty,drive ME crazy!,0
2024-02-03 11:04,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",1040
2024-02-03 11:04,Kendrick Lamar,We Cry Together,2150
2024-02-03 11:04,Teddybears,Sunshine,860
2024-02-03 11:04,Lil Uzi Vert,Flooded The Face,370
2024-02-03 11:04,Twenty One Pilots,Ride,500
2024-02-03 11:07,Trippie Redd,Topanga,177090
2024-02-03 11:08,Sjowgren,Seventeen,72350
2024-02-03 11:13,Kwabs,Walk,500
2024-02-03 11:13,Kendrick Lamar,All The Stars (with SZA),216650
2024-02-03 11:16,Empire Of The Sun,On Our Way Home,174960
2024-02-03 11:19,Lil Uzi Vert,I KNOW,170860
2024-02-03 11:20,The Strokes,Selfless,28640
2024-02-03 11:23,Khalid,Winter,10590
2024-02-03 11:23,Atlas Genius,Stockholm,191640
2024-02-03 11:26,Denzel Curry,Worst Comes To Worst,170133
2024-02-03 11:27,Royal Teeth,Wild,1180
2024-02-03 11:27,Royal Teeth,Wild,170
2024-02-03 11:27,Bastille,Hangin',86376
2024-02-03 11:27,Kanye West,Hurricane,540
2024-02-03 11:32,Royal Teeth,Wild,436
2024-02-03 11:32,Bastille,Hangin',141405
2024-02-03 11:35,Lil Baby,We Should (feat. Young Thug),998
2024-02-03 11:35,TheFatRat,Monody (feat. Laura Brehm),10727
2024-02-03 11:35,Kanye West,Hurricane,219358
2024-02-03 11:36,Dean Lewis,How Do I Say Goodbye,1578
2024-02-03 11:36,DaBaby,Masterpiece,2066
2024-02-03 11:37,Baby Keem,16,109319
2024-02-03 11:45,fun.,Some Nights,277040
2024-02-03 11:56,Avicii,Levels - Radio Edit,61465
2024-02-03 11:59,Danheim,Grima,199186
2024-02-03 12:03,Danheim,Hel,235108
2024-02-03 12:07,Danheim,Grima,199186
2024-02-03 12:11,Danheim,Hel,139300
2024-02-03 12:16,Sarah Schachner,Assassin's Creed Valhalla Main Theme (feat. Einar Selvik),260398
2024-02-03 12:24,Trevor Morris,Floki Appears to Kill Athelstan,2321
2024-02-03 12:24,Wardruna,Lyfjaberg,477403
2024-02-03 12:27,Wardruna,Kvitravn,171595
2024-02-03 12:30,Gealdýr,Gimlé,132167
2024-02-03 12:31,Gealdýr,Jötunheimr,88305
2024-02-03 12:32,John Lunn,The Last Kingdom,46904
2024-02-03 12:33,Dmytro Somov,Wild Forest,53638
2024-02-03 12:36,Gealdýr,Grimnir,185086
2024-02-03 12:39,Dmytro Somov,Odin's Love,208141
2024-02-03 12:42,Mirko Mica,Shadow's Army,163323
2024-02-03 12:46,Trevor Morris,Feeding Rollo Poison Mushrooms,23545
2024-02-03 12:46,Danheim,Ivar's Revenge (Danish Viking Music),146349
2024-02-03 19:56,Emmit Fenn,The Chase,2933
2024-02-03 19:58,XXXTENTACION,Fuck Love,146520
2024-02-03 20:10,Gorillaz,On Melancholy Hill,233866
2024-02-03 20:11,Lil Yachty,Poland,83200
2024-02-03 20:14,Denzel Curry,Worst Comes To Worst,170133
2024-02-03 20:15,NF,PAID MY DUES,757
2024-02-03 20:15,SG Lewis,Vibe Like This (feat. Ty Dolla $ign & Lucky Daye),50466
2024-02-03 20:24,Trevor Morris,Feeding Rollo Poison Mushrooms,3740
2024-02-03 20:24,Dayglow,Can I Call You Tonight?,148886
2024-02-03 20:25,The Vamps,Somebody To You,6430
2024-02-03 20:28,Zimmer90,What Love Is,220245
2024-02-03 20:29,Danheim,Grima,22614
2024-02-04 08:47,Danheim,Grima,1791
2024-02-04 08:51,Zimmer90,What Love Is,220245
2024-02-04 08:55,Vance Joy,Mess Is Mine,223640
2024-02-04 08:59,League of Legends,Legends Never Die,235000
2024-02-04 09:03,Enrique Iglesias,Hero,264240
2024-02-04 09:07,Lil Yachty,The Secret Recipe,248661
2024-02-04 09:11,Kanye West,Famous,196040
2024-02-04 09:13,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
2024-02-04 09:16,Lil Uzi Vert,Ps & Qs,186098
2024-02-04 09:20,Kanye West,No More Parties In LA,214784
2024-02-04 09:24,Fei Yu-ching,一翦梅,234866
2024-02-04 09:28,Coldplay,Viva La Vida,235171
2024-02-04 09:32,Gorillaz,On Melancholy Hill,233866
2024-02-04 10:20,Danheim,Grima,3882
2024-02-04 10:23,Emmit Fenn,The Chase,113922
2024-02-04 10:25,M83,Reunion,101308
2024-02-04 10:25,21 Savage,redrum,11215
2024-02-04 10:25,21 Savage,redrum,3622
2024-02-04 10:25,The Vamps,Somebody To You,1137
2024-02-04 10:28,Stromae,Papaoutai,2832
2024-02-04 10:28,J. Cole,Wet Dreamz,3018
2024-02-04 10:28,Russ Millions,Keisha & Becky - Remix,2159
2024-02-04 10:28,Marshmello,Bye Bye,106904
2024-02-04 10:29,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),25472
2024-02-04 10:29,Playboi Carti,Sky,18761
2024-02-04 10:32,Juice WRLD,Smile (with The Weeknd),187779
2024-02-04 10:37,Kanye West,Lost In The World,256586
2024-02-04 10:40,YNW Melly,Suicidal (feat. Juice WRLD) - Remix,225857
2024-02-04 11:22,Rudimental,Waiting All Night (feat. Ella Eyre),206142
2024-02-04 11:25,Lil Baby,Same Thing,1764
2024-02-04 11:25,Delta Heavy,Stay - Maduk Remix,213066
2024-02-04 11:29,Nova Rogue,Still I Rise,227235
2024-02-04 11:59,The Score,Unstoppable,192106
2024-02-04 12:04,Tory Lanez,Midnight's Interlude,115227
2024-02-04 12:15,Tion Wayne,Knock Knock,2235
2024-02-04 12:15,The Score,Unstoppable,11840
2024-02-04 12:16,The Kid LAROI,NIGHTS LIKE THIS,86983
2024-02-04 12:21,J. Cole,No Role Modelz,292799
2024-02-04 12:25,Trippie Redd,Topanga,215364
2024-02-04 12:30,Oasis,Wonderwall,164506
2024-02-04 12:30,Tones And I,Dance Monkey,4760
2024-02-04 12:34,BANNERS,Shine A Light,225120
2024-02-04 12:44,Kygo,Lost Without You (with Dean Lewis),1400
2024-02-04 12:44,Dire Straits,Brothers In Arms - Remastered 1996,386195
2024-02-04 12:48,Delta Heavy,Stay - Maduk Remix,223821
2024-02-04 12:50,Lil Uzi Vert,Lo Mein,174018
2024-02-04 12:50,Tove Lo,Talking Body,820
2024-02-04 12:54,James Blunt,You're Beautiful,3380
2024-02-04 12:54,Gunna,P power (feat. Drake),193346
2024-02-04 12:54,The Weeknd,Take My Breath,3933
2024-02-04 12:56,Denzal Park,I'm A Drum-Machine - Radio Edit,121875
2024-02-04 12:58,Bastille,Pompeii,119264
2024-02-04 12:58,Bang La Decks,Utopia - Radio Edit,770
2024-02-04 13:00,Heidi Montag,I'll Do It,148640
2024-02-04 13:05,Baby Keem,trademark usa,270670
2024-02-04 13:08,Empire Of The Sun,There’s No Need,174029
2024-02-04 13:09,Tourist,Run,38260
2024-02-04 13:09,BROCKHAMPTON,QUEER,3180
2024-02-04 13:09,Phoenix,Lisztomania,3100
2024-02-04 13:09,Calvin Harris,Outside (feat. Ellie Goulding),3900
2024-02-04 13:09,Kanye West,Wash Us In The Blood,44520
2024-02-04 13:12,Danny Ocean,Me Rehúso,960
2024-02-04 13:12,Raury,Crystal Express,550
2024-02-04 13:12,Kate Bush,Running Up That Hill (A Deal With God),21630
2024-02-04 13:12,Stephen Sanchez,Until I Found You,460
2024-02-04 13:12,NAV,Myself,720
2024-02-04 13:12,Two Door Cinema Club,What You Know,139200
2024-02-04 13:12,Ry L,Whatever It Takes,0
2024-02-04 13:12,Elton John,Cold Heart - PNAU Remix,250
2024-02-04 13:12,Fivio Foreign,City of Gods,530
2024-02-04 13:12,DripReport,Skechers,680
2024-02-04 13:12,Kanye West,No More Parties In LA,240
2024-02-04 13:12,The Chieftains,The Foggy Dew (with Sinéad O'Connor),790
2024-02-04 13:12,Fleetwood Mac,Dreams - 2004 Remaster,9040
2024-02-04 13:12,Kanye West,Wolves,1020
2024-02-04 13:12,League of Legends,Legends Never Die,410
2024-02-04 13:12,Juice WRLD,Smile (with The Weeknd),970
2024-02-04 13:13,Bon Iver,Holocene,1270
2024-02-04 13:13,Architecture In Helsinki,Escapee,5130
2024-02-04 13:13,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),810
2024-02-04 13:13,Empire Of The Sun,Wandering Star,0
2024-02-04 13:13,Frank Ocean,Thinkin Bout You,1260
2024-02-04 13:13,mgk,el Diablo,1150
2024-02-04 13:13,Kanye West,Fade,970
2024-02-04 13:13,Belly,Die For It (ft. Nas),1360
2024-02-04 13:13,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],3680
2024-02-04 13:13,Jax Jones,All Day And Night,0
2024-02-04 13:13,Magic System,Magic in the Air (feat. Ahmed Chawki),4430
2024-02-04 13:13,Glen Campbell,Rhinestone Cowboy,990
2024-02-04 13:18,Playboi Carti,Sky,193234
2024-02-04 13:23,Tones And I,Dance Monkey,1080
2024-02-04 13:23,Koi,big,46327
2024-02-04 13:23,Bayonne,Appeals,249838
2024-02-04 13:24,Goodboys,Bongo Cha Cha Cha,1300
2024-02-04 13:24,Stephen Sanchez,Until I Found You,9530
2024-02-04 13:24,Kanye West,Heartless,710
2024-02-04 13:27,Kwabs,Walk,214149
2024-02-04 13:32,Heidi Montag,I'll Do It,210346
2024-02-04 13:34,Taio Cruz,Break Your Heart,146523
2024-02-04 13:36,FMLYBND,Come Alive (Shining),1330
2024-02-04 13:36,Jack Ü,Where Are Ü Now (with Justin Bieber),120270
2024-02-04 13:36,Glen Campbell,Rhinestone Cowboy,710
2024-02-04 13:39,The Kid LAROI,BLEED,156450
2024-02-04 13:43,Dire Straits,Brothers In Arms - Remastered 1996,11595
2024-02-04 13:43,Lil Uzi Vert,Myron,224954
2024-02-04 13:45,Daft Punk,Giorgio by Moroder,8470
2024-02-04 13:45,Ava Max,Sweet but Psycho,2360
2024-02-04 13:45,Kanye West,Flashing Lights,1040
2024-02-04 13:45,Himesh Reshammiya,Hookah Bar,990
2024-02-04 13:45,Avicii,Levels - Radio Edit,880
2024-02-04 13:45,DPR IAN,No Blueberries,2530
2024-02-04 13:45,Tove Lo,Talking Body,1420
2024-02-04 13:45,Denzel Curry,Ultimate,118090
2024-02-04 13:45,Kendrick Lamar,All The Stars (with SZA),1570
2024-02-04 13:52,Gorillaz,DARE,244999
2024-02-04 15:04,Adele,Rolling in the Deep,3114
2024-02-04 15:04,Michel Teló,Ai Se Eu Te Pego - Ao Vivo,1301
2024-02-04 15:04,Vikings Main Title,"If I Had a Heart (""Vikings"" Main Title)",134218
2024-02-04 15:09,Kendrick Lamar,All The Stars (with SZA),232186
2024-02-04 15:13,Michael Jackson,You Rock My World - Radio Edit,265933
2024-02-04 15:19,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),5818
2024-02-04 15:19,Marwa Loud,Bad boy,896
2024-02-04 15:25,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),349933
2024-02-04 15:28,Marwa Loud,Bad boy,187844
2024-02-04 15:30,Ariana Grande,Love Me Harder,69734
2024-02-04 16:01,Ariana Grande,Love Me Harder,166403
2024-02-04 16:22,Baby Keem,APOLOGIZE,213473
2024-02-04 16:23,Hi-Rez,Smiling,32081
2024-02-04 20:00,The Kid LAROI,BLEED,2368
2024-02-04 20:00,Basixx,Let's Stay Up All Night,9920
2024-02-04 20:01,The Kid LAROI,NIGHTS LIKE THIS,86983
2024-02-04 20:03,Carly Rae Jepsen,I Really Like You,1088
2024-02-04 20:03,The Kid LAROI,TEAR ME APART,86873
2024-02-04 20:03,Formula Speed,Si No Estás - Sped Up,1002
2024-02-04 20:07,Clean Bandit,Rather Be (feat. Jess Glynne),227833
2024-02-04 20:10,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),218210
2024-02-04 20:12,A$AP Rocky,Holy Ghost (feat. Joe Fox),107175
2024-02-05 01:59,A$AP Rocky,Holy Ghost (feat. Joe Fox),84280
2024-02-05 02:02,Lil Durk,All My Life (feat. J. Cole),2048
2024-02-05 02:02,John Newman,Love Me Again,159529
2024-02-05 02:02,Tom Odell,Another Love,1216
2024-02-05 02:02,Nicky Jam,X (feat. Maluma & Ozuna) - Remix,1600
2024-02-05 02:05,Rocco Hunt,Sto bene così,196813
2024-02-05 02:07,XXXTENTACION,A GHETTO CHRISTMAS CAROL,75369
2024-02-05 02:12,Miami Horror,All It Ever Was,342316
2024-02-05 02:25,Daft Punk,Giorgio by Moroder,682
2024-02-05 02:25,The Weeknd,Is There Someone Else?,831
2024-02-05 02:25,The Weeknd,Take My Breath - Single Version,917
2024-02-05 02:25,Russ Millions,BABA (Toma Tussi),981
2024-02-05 02:25,Architecture In Helsinki,Escapee,576
2024-02-05 02:25,Avicii,Levels - Radio Edit,73652
2024-02-05 02:25,Kwabs,Walk,725
2024-02-05 02:25,Malachai,Anne - Parker Remix,832
2024-02-05 02:25,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),1066
2024-02-05 02:25,Our Last Night,drivers license,789
2024-02-05 02:25,Ram Di Dam,Flashbacks,298
2024-02-05 02:26,Travis Scott,MY EYES,1600
2024-02-05 02:28,Quavo,HOTEL LOBBY (Unc & Phew),142657
2024-02-05 02:30,SEB,seaside_demo,132000
2024-02-05 02:33,David Kushner,Mr. Forgettable,187293
2024-02-05 02:37,Fly By Midnight,Different Lives,201000
2024-02-05 02:40,Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance),214071
2024-02-05 02:47,Ayo & Teo,Rolex,238586
2024-02-05 02:47,Tion Wayne,I Dunno (feat. Dutchavelli & Stormzy),0
2024-02-05 02:50,Saint Motel,Move,187893
2024-02-05 02:53,The Royal Concept,On Our Way,170378
2024-02-05 02:53,Jack Ü,Where Are Ü Now (with Justin Bieber),2182
2024-02-05 10:54,Pop Smoke,Foreigner (feat. A Boogie Wit da Hoodie),161120
2024-02-05 11:11,J. Cole,Wet Dreamz,213587
2024-02-05 11:11,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],3691
2024-02-05 11:11,Calvin Harris,Summer,5038
2024-02-05 11:13,Mustard Pimp,The Amazons (feat. Ze),75418
2024-02-05 11:27,Michael Jackson,Don't Stop 'Til You Get Enough,302932
2024-02-05 11:30,Kanye West,Famous,196040
2024-02-05 11:33,Khalid,Winter,1130
2024-02-05 11:33,Zhavaughn Reed,Buy It #Uzi,831
2024-02-05 11:33,Teeth,See Spaces,182062
2024-02-05 11:33,Foreign Beggars,What's Good,768
2024-02-05 11:33,KAWALA,Ticket To Ride,554
2024-02-05 11:36,Danheim,Grima,199186
2024-02-05 12:15,The Kid LAROI,BLEED,169990
2024-02-05 12:29,Post Malone,Overdrive,1429
2024-02-05 12:29,Gunna,P power (feat. Drake),101264
2024-02-05 12:29,Nothing But Thieves,Trip Switch,4863
2024-02-05 12:29,Darkoo,Shayo,1386
2024-02-05 12:29,Jeremy Zucker,ghosts,12601
2024-02-05 12:29,Russ Millions,Keisha & Becky - Remix,575
2024-02-05 12:35,Kanye West,Pure Souls,356693
2024-02-05 12:39,Lil Uzi Vert,F.F.,190142
2024-02-05 12:50,Young Thug,Bubbly (with Drake & Travis Scott),165066
2024-02-05 12:51,Lil Uzi Vert,Died and Came Back,25155
2024-02-05 12:53,Zack Bia,One Of Those Days (feat. Lil Yachty & with 347aidan),147025
2024-02-05 12:55,Roddy Ricch,The Box,108334
2024-02-05 12:55,A$AP Rocky,L$D,835
2024-02-05 12:56,The Kid LAROI,WITHOUT YOU,7291
2024-02-05 12:59,Basixx,Let's Stay Up All Night,213034
2024-02-05 13:01,Emmit Fenn,The Chase,131862
2024-02-05 13:03,M83,Reunion,124691
2024-02-06 02:20,M83,Reunion,110528
2024-02-06 02:57,The Vamps,Somebody To You,147728
2024-02-06 02:59,Young the Giant,Cough Syrup,1578
2024-02-06 02:59,Lil Uzi Vert,Silly Watch,2600
2024-02-06 02:59,Bon Iver,Holocene,1184
2024-02-06 02:59,21 Savage,redrum,135000
2024-02-06 11:28,XXXTENTACION,Fuck Love,255837
2024-02-06 13:57,Lil Uzi Vert,Lo Mein,132774
2024-02-06 13:58,R. City,Locked Away (feat. Adam Levine),810
2024-02-06 14:03,Tory Lanez,The Color Violet,237487
2024-02-06 14:35,Colm R. McGuinness,Hoist the Colours,122700
2024-02-06 15:13,Tory Lanez,The Color Violet,108571
2024-02-06 15:17,Basixx,Let's Stay Up All Night,213034
2024-02-06 15:20,Emmit Fenn,The Chase,193608
2024-02-06 15:42,M83,Reunion,235386
2024-02-06 15:46,Swedish House Mafia,Heaven Takes You Home (feat. Connie Constance),214071
2024-02-06 15:48,BOI WHAT,Just a Pineapple,141176
2024-02-06 15:50,The Minions,I Swear,98211
2024-02-06 16:08,Ocean Wisdom,Tom & Jerry,57444
2024-02-06 16:12,M83,Reunion,235386
2024-02-06 16:15,SAFIA,Bye Bye,192124
2024-02-06 16:18,Formula Speed,Si No Estás - Sped Up,13659
2024-02-06 16:18,The Weeknd,Phantom Regret by Jim,179580
2024-02-06 16:23,Wardruna,Heimta Thurs,258400
2024-02-06 16:27,Franky Wah,Not In Love (feat. LOWES),223129
2024-02-06 16:28,Lil Uzi Vert,Aye (feat. Travis Scott),59587
2024-02-06 16:29,Édith Piaf,La Vie en rose,82337
2024-02-06 16:33,Ed Sheeran,Bad Habits (feat. Tion Wayne & Central Cee) [Fumez The Engineer Remix],222496
2024-02-06 19:59,The Strokes,Machu Picchu,7488
2024-02-06 19:59,Kavinsky,Nightcall,258413
2024-02-06 20:03,Adele,Set Fire to the Rain,242973
2024-02-06 20:11,Kanye West,Famous,158012
2024-02-06 20:14,Sarah Schachner,Assassin's Creed Valhalla Main Theme (feat. Einar Selvik),195173
2024-02-06 20:17,Michel Teló,Ai Se Eu Te Pego - Ao Vivo,170493
2024-02-06 20:18,XXXTENTACION,Jocelyn Flores,938
2024-02-06 20:18,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),789
2024-02-06 20:18,John Mayer,New Light,1834
2024-02-06 20:18,J. Cole,She Knows (feat. Amber Coffman & Cults),63605
2024-02-06 20:18,lucidbeatz,Gone (sped up),874
2024-02-06 20:18,Macklemore,MANIAC (feat. Windser),1237
2024-02-06 20:23,Trippie Redd,How You Feel,831
2024-02-06 20:23,Lil Yachty,WE SAW THE SUN!,319466
2024-02-06 20:23,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],1088
2024-02-06 20:23,The Rare Occasions,Notion,640
2024-02-06 20:23,Lil Uzi Vert,Just Wanna Rock,469
2024-02-06 20:23,Bryan Adams,Summer Of '69,640
2024-02-06 20:23,GROUPLOVE,Colours - Captain Cuts Remix,981
2024-02-06 20:23,Coldplay,Speed of Sound,1173
2024-02-06 20:23,Frank Ocean,White Ferrari,768
2024-02-06 20:23,Lil Cobaine,Redlight District,1045
2024-02-06 20:24,Saint Raymond,Wild Heart,1280
2024-02-06 20:24,Colbie Caillat,Bubbly,640
2024-02-06 20:24,Oberhofer,Gold,1045
2024-02-06 20:24,Tion Wayne,Wid It,895
2024-02-06 20:24,Taio Cruz,Dynamite,1386
2024-02-06 20:24,The Weeknd,Heartless,960
2024-02-06 20:24,Jax Jones,Yeah Yeah Yeah - Radio Edit,0
2024-02-06 20:38,Saint Raymond,Wild Heart,178922
